START,2022/03/27,11:11:26,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
148,DCV,02.9163,V,,,,,,,,
149,DCV,02.9191,V,,,,,,,,
150,DCV,02.9221,V,,,,,,,,
151,DCV,02.9250,V,,,,,,,,
152,DCV,02.9276,V,,,,,,,,
153,DCV,02.9296,V,,,,,,,,
154,DCV,02.9310,V,,,,,,,,
155,DCV,02.9323,V,,,,,,,,
156,DCV,02.9335,V,,,,,,,,
157,DCV,02.9335,V,,,,,,,,
158,DCV,02.9343,V,,,,,,,,
159,DCV,02.9350,V,,,,,,,,
160,DCV,02.9353,V,,,,,,,,
161,DCV,02.9359,V,,,,,,,,
162,DCV,02.9360,V,,,,,,,,
163,DCV,02.9359,V,,,,,,,,
164,DCV,02.9355,V,,,,,,,,
165,DCV,02.9352,V,,,,,,,,
166,DCV,02.9345,V,,,,,,,,
167,DCV,02.9339,V,,,,,,,,
168,DCV,02.9332,V,,,,,,,,
169,DCV,02.9328,V,,,,,,,,
170,DCV,02.9325,V,,,,,,,,
171,DCV,02.9316,V,,,,,,,,
172,DCV,02.9263,V,,,,,,,,
173,DCV,02.9232,V,,,,,,,,
174,DCV,02.9235,V,,,,,,,,
175,DCV,02.9238,V,,,,,,,,
176,DCV,02.9232,V,,,,,,,,
177,DCV,02.9219,V,,,,,,,,
178,DCV,02.9216,V,,,,,,,,
179,DCV,02.9216,V,,,,,,,,
180,DCV,02.9216,V,,,,,,,,
181,DCV,02.9218,V,,,,,,,,
182,DCV,02.9217,V,,,,,,,,
183,DCV,02.9213,V,,,,,,,,
184,DCV,02.9207,V,,,,,,,,
185,DCV,02.9205,V,,,,,,,,
186,DCV,02.9199,V,,,,,,,,
187,DCV,02.9193,V,,,,,,,,
188,DCV,02.9185,V,,,,,,,,
189,DCV,02.9178,V,,,,,,,,
190,DCV,02.9168,V,,,,,,,,
191,DCV,02.9141,V,,,,,,,,
192,DCV,02.9107,V,,,,,,,,
193,DCV,02.9087,V,,,,,,,,
194,DCV,02.9073,V,,,,,,,,
195,DCV,02.9058,V,,,,,,,,
196,DCV,02.9044,V,,,,,,,,
197,DCV,02.9034,V,,,,,,,,
198,DCV,02.9023,V,,,,,,,,
199,DCV,02.9020,V,,,,,,,,
200,DCV,02.9018,V,,,,,,,,
201,DCV,02.9015,V,,,,,,,,
202,DCV,02.9009,V,,,,,,,,
203,DCV,02.9002,V,,,,,,,,
204,DCV,02.8992,V,,,,,,,,
205,DCV,02.8981,V,,,,,,,,
206,DCV,02.8972,V,,,,,,,,
207,DCV,02.8963,V,,,,,,,,
208,DCV,02.8952,V,,,,,,,,
209,DCV,02.8942,V,,,,,,,,
210,DCV,02.8927,V,,,,,,,,
