START,2022/03/27,09:26:48,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
182,DCV,02.7337,V,,,,,,,,
183,DCV,02.7304,V,,,,,,,,
184,DCV,02.7276,V,,,,,,,,
185,DCV,02.7253,V,,,,,,,,
186,DCV,02.7230,V,,,,,,,,
187,DCV,02.7210,V,,,,,,,,
188,DCV,02.7192,V,,,,,,,,
189,DCV,02.7172,V,,,,,,,,
190,DCV,02.7162,V,,,,,,,,
191,DCV,02.7147,V,,,,,,,,
192,DCV,02.7127,V,,,,,,,,
193,DCV,02.7106,V,,,,,,,,
194,DCV,02.7084,V,,,,,,,,
195,DCV,02.7063,V,,,,,,,,
196,DCV,02.7042,V,,,,,,,,
197,DCV,02.7022,V,,,,,,,,
198,DCV,02.7006,V,,,,,,,,
199,DCV,02.6986,V,,,,,,,,
200,DCV,02.6971,V,,,,,,,,
201,DCV,02.6957,V,,,,,,,,
202,DCV,02.6944,V,,,,,,,,
203,DCV,02.6949,V,,,,,,,,
204,DCV,02.6943,V,,,,,,,,
205,DCV,02.6932,V,,,,,,,,
206,DCV,02.6921,V,,,,,,,,
207,DCV,02.6909,V,,,,,,,,
208,DCV,02.6899,V,,,,,,,,
209,DCV,02.6896,V,,,,,,,,
210,DCV,02.6887,V,,,,,,,,
211,DCV,02.6877,V,,,,,,,,
212,DCV,02.6865,V,,,,,,,,
213,DCV,02.6859,V,,,,,,,,
214,DCV,02.6856,V,,,,,,,,
215,DCV,02.6853,V,,,,,,,,
216,DCV,02.6857,V,,,,,,,,
217,DCV,02.6912,V,,,,,,,,
218,DCV,02.7022,V,,,,,,,,
219,DCV,02.7115,V,,,,,,,,
220,DCV,02.7230,V,,,,,,,,
221,DCV,02.7255,V,,,,,,,,
222,DCV,02.7254,V,,,,,,,,
223,DCV,02.7237,V,,,,,,,,
224,DCV,02.7233,V,,,,,,,,
225,DCV,02.7212,V,,,,,,,,
226,DCV,02.7191,V,,,,,,,,
227,DCV,02.7182,V,,,,,,,,
228,DCV,02.7222,V,,,,,,,,
229,DCV,02.7214,V,,,,,,,,
230,DCV,02.7192,V,,,,,,,,
231,DCV,02.7174,V,,,,,,,,
232,DCV,02.7156,V,,,,,,,,
233,DCV,02.7128,V,,,,,,,,
234,DCV,02.7096,V,,,,,,,,
235,DCV,02.7061,V,,,,,,,,
236,DCV,02.7029,V,,,,,,,,
237,DCV,02.6995,V,,,,,,,,
238,DCV,02.6962,V,,,,,,,,
239,DCV,02.6930,V,,,,,,,,
240,DCV,02.6900,V,,,,,,,,
241,DCV,02.6870,V,,,,,,,,
242,DCV,02.6843,V,,,,,,,,
243,DCV,02.6820,V,,,,,,,,
244,DCV,02.6797,V,,,,,,,,
245,DCV,02.6773,V,,,,,,,,
246,DCV,02.6752,V,,,,,,,,
247,DCV,02.6733,V,,,,,,,,
248,DCV,02.6717,V,,,,,,,,
249,DCV,02.6703,V,,,,,,,,
250,DCV,02.6696,V,,,,,,,,
251,DCV,02.6706,V,,,,,,,,
252,DCV,02.6718,V,,,,,,,,
253,DCV,02.6742,V,,,,,,,,
254,DCV,02.6810,V,,,,,,,,
255,DCV,02.6823,V,,,,,,,,
256,DCV,02.6814,V,,,,,,,,
257,DCV,02.6805,V,,,,,,,,
258,DCV,02.6798,V,,,,,,,,
259,DCV,02.6795,V,,,,,,,,
260,DCV,02.6801,V,,,,,,,,
261,DCV,02.6830,V,,,,,,,,
262,DCV,02.6864,V,,,,,,,,
263,DCV,02.6910,V,,,,,,,,
264,DCV,02.6917,V,,,,,,,,
265,DCV,02.6912,V,,,,,,,,
266,DCV,02.6911,V,,,,,,,,
267,DCV,02.6918,V,,,,,,,,
268,DCV,02.6940,V,,,,,,,,
269,DCV,02.6950,V,,,,,,,,
270,DCV,02.6958,V,,,,,,,,
271,DCV,02.6965,V,,,,,,,,
272,DCV,02.6991,V,,,,,,,,
273,DCV,02.6995,V,,,,,,,,
274,DCV,02.7000,V,,,,,,,,
275,DCV,02.6995,V,,,,,,,,
276,DCV,02.6991,V,,,,,,,,
277,DCV,02.7024,V,,,,,,,,
278,DCV,02.7201,V,,,,,,,,
279,DCV,02.7245,V,,,,,,,,
280,DCV,02.7299,V,,,,,,,,
281,DCV,02.7405,V,,,,,,,,
282,DCV,02.7523,V,,,,,,,,
283,DCV,02.7714,V,,,,,,,,
284,DCV,02.7906,V,,,,,,,,
285,DCV,02.8021,V,,,,,,,,
286,DCV,02.8070,V,,,,,,,,
287,DCV,02.8111,V,,,,,,,,
288,DCV,02.8128,V,,,,,,,,
289,DCV,02.8091,V,,,,,,,,
290,DCV,02.8044,V,,,,,,,,
291,DCV,02.7997,V,,,,,,,,
292,DCV,02.7951,V,,,,,,,,
293,DCV,02.7907,V,,,,,,,,
294,DCV,02.7865,V,,,,,,,,
295,DCV,02.7826,V,,,,,,,,
296,DCV,02.7789,V,,,,,,,,
297,DCV,02.7755,V,,,,,,,,
298,DCV,02.7724,V,,,,,,,,
299,DCV,02.7700,V,,,,,,,,
300,DCV,02.7681,V,,,,,,,,
301,DCV,02.7699,V,,,,,,,,
302,DCV,02.7740,V,,,,,,,,
303,DCV,02.7787,V,,,,,,,,
304,DCV,02.7846,V,,,,,,,,
305,DCV,02.7872,V,,,,,,,,
306,DCV,02.7869,V,,,,,,,,
307,DCV,02.7879,V,,,,,,,,
308,DCV,02.7869,V,,,,,,,,
309,DCV,02.7837,V,,,,,,,,
310,DCV,02.7797,V,,,,,,,,
311,DCV,02.7757,V,,,,,,,,
312,DCV,02.7717,V,,,,,,,,
313,DCV,02.7674,V,,,,,,,,
314,DCV,02.7633,V,,,,,,,,
315,DCV,02.7594,V,,,,,,,,
316,DCV,02.7553,V,,,,,,,,
317,DCV,02.7515,V,,,,,,,,
318,DCV,02.7474,V,,,,,,,,
319,DCV,02.7438,V,,,,,,,,
320,DCV,02.7401,V,,,,,,,,
321,DCV,02.7369,V,,,,,,,,
322,DCV,02.7343,V,,,,,,,,
323,DCV,02.7324,V,,,,,,,,
324,DCV,02.7318,V,,,,,,,,
325,DCV,02.7291,V,,,,,,,,
326,DCV,02.7257,V,,,,,,,,
327,DCV,02.7222,V,,,,,,,,
328,DCV,02.7187,V,,,,,,,,
329,DCV,02.7152,V,,,,,,,,
330,DCV,02.7122,V,,,,,,,,
331,DCV,02.7091,V,,,,,,,,
332,DCV,02.7064,V,,,,,,,,
333,DCV,02.7041,V,,,,,,,,
334,DCV,02.7021,V,,,,,,,,
335,DCV,02.7004,V,,,,,,,,
336,DCV,02.6990,V,,,,,,,,
337,DCV,02.6978,V,,,,,,,,
338,DCV,02.6963,V,,,,,,,,
339,DCV,02.6948,V,,,,,,,,
340,DCV,02.6933,V,,,,,,,,
341,DCV,02.6922,V,,,,,,,,
342,DCV,02.6916,V,,,,,,,,
343,DCV,02.6912,V,,,,,,,,
344,DCV,02.6926,V,,,,,,,,
345,DCV,02.6938,V,,,,,,,,
346,DCV,02.6955,V,,,,,,,,
347,DCV,02.6962,V,,,,,,,,
348,DCV,02.6956,V,,,,,,,,
349,DCV,02.6942,V,,,,,,,,
350,DCV,02.6927,V,,,,,,,,
351,DCV,02.6912,V,,,,,,,,
352,DCV,02.6895,V,,,,,,,,
353,DCV,02.6880,V,,,,,,,,
354,DCV,02.6871,V,,,,,,,,
355,DCV,02.6873,V,,,,,,,,
356,DCV,02.6930,V,,,,,,,,
357,DCV,02.7065,V,,,,,,,,
358,DCV,02.7081,V,,,,,,,,
359,DCV,02.7080,V,,,,,,,,
360,DCV,02.7072,V,,,,,,,,
361,DCV,02.7060,V,,,,,,,,
362,DCV,02.7044,V,,,,,,,,
363,DCV,02.7024,V,,,,,,,,
364,DCV,02.7006,V,,,,,,,,
365,DCV,02.6989,V,,,,,,,,
366,DCV,02.6978,V,,,,,,,,
367,DCV,02.6967,V,,,,,,,,
368,DCV,02.6958,V,,,,,,,,
369,DCV,02.6954,V,,,,,,,,
370,DCV,02.6967,V,,,,,,,,
371,DCV,02.7024,V,,,,,,,,
372,DCV,02.7072,V,,,,,,,,
373,DCV,02.7131,V,,,,,,,,
374,DCV,02.7248,V,,,,,,,,
375,DCV,02.7473,V,,,,,,,,
376,DCV,02.7600,V,,,,,,,,
377,DCV,02.7766,V,,,,,,,,
378,DCV,02.7946,V,,,,,,,,
379,DCV,02.8124,V,,,,,,,,
380,DCV,02.8251,V,,,,,,,,
381,DCV,02.8317,V,,,,,,,,
382,DCV,02.8303,V,,,,,,,,
383,DCV,02.8256,V,,,,,,,,
384,DCV,02.8207,V,,,,,,,,
385,DCV,02.8160,V,,,,,,,,
386,DCV,02.8111,V,,,,,,,,
387,DCV,02.8064,V,,,,,,,,
388,DCV,02.8017,V,,,,,,,,
389,DCV,02.7971,V,,,,,,,,
390,DCV,02.7928,V,,,,,,,,
391,DCV,02.7887,V,,,,,,,,
392,DCV,02.7845,V,,,,,,,,
393,DCV,02.7812,V,,,,,,,,
394,DCV,02.7782,V,,,,,,,,
395,DCV,02.7830,V,,,,,,,,
396,DCV,02.7994,V,,,,,,,,
397,DCV,02.8169,V,,,,,,,,
398,DCV,02.8329,V,,,,,,,,
399,DCV,02.8470,V,,,,,,,,
400,DCV,02.8535,V,,,,,,,,
401,DCV,02.8631,V,,,,,,,,
402,DCV,02.8742,V,,,,,,,,
403,DCV,02.8817,V,,,,,,,,
404,DCV,02.8917,V,,,,,,,,
405,DCV,02.9009,V,,,,,,,,
406,DCV,02.9086,V,,,,,,,,
407,DCV,02.9081,V,,,,,,,,
408,DCV,02.9030,V,,,,,,,,
409,DCV,02.8990,V,,,,,,,,
410,DCV,02.9012,V,,,,,,,,
411,DCV,02.9023,V,,,,,,,,
412,DCV,02.9031,V,,,,,,,,
413,DCV,02.9057,V,,,,,,,,
414,DCV,02.9082,V,,,,,,,,
415,DCV,02.9124,V,,,,,,,,
416,DCV,02.9139,V,,,,,,,,
417,DCV,02.9143,V,,,,,,,,
418,DCV,02.9132,V,,,,,,,,
419,DCV,02.9108,V,,,,,,,,
420,DCV,02.9102,V,,,,,,,,
421,DCV,02.9110,V,,,,,,,,
422,DCV,02.9128,V,,,,,,,,
423,DCV,02.9155,V,,,,,,,,
424,DCV,02.9179,V,,,,,,,,
425,DCV,02.9207,V,,,,,,,,
426,DCV,02.9166,V,,,,,,,,
427,DCV,02.9132,V,,,,,,,,
428,DCV,02.9090,V,,,,,,,,
429,DCV,02.9028,V,,,,,,,,
430,DCV,02.8973,V,,,,,,,,
431,DCV,02.8963,V,,,,,,,,
432,DCV,02.8964,V,,,,,,,,
433,DCV,02.8922,V,,,,,,,,
434,DCV,02.8884,V,,,,,,,,
435,DCV,02.8827,V,,,,,,,,
436,DCV,02.8768,V,,,,,,,,
437,DCV,02.8711,V,,,,,,,,
438,DCV,02.8655,V,,,,,,,,
439,DCV,02.8601,V,,,,,,,,
440,DCV,02.8547,V,,,,,,,,
441,DCV,02.8495,V,,,,,,,,
442,DCV,02.8444,V,,,,,,,,
443,DCV,02.8392,V,,,,,,,,
444,DCV,02.8341,V,,,,,,,,
445,DCV,02.8290,V,,,,,,,,
446,DCV,02.8241,V,,,,,,,,
447,DCV,02.8194,V,,,,,,,,
448,DCV,02.8144,V,,,,,,,,
449,DCV,02.8097,V,,,,,,,,
450,DCV,02.8049,V,,,,,,,,
451,DCV,02.8003,V,,,,,,,,
452,DCV,02.7957,V,,,,,,,,
453,DCV,02.7912,V,,,,,,,,
454,DCV,02.7868,V,,,,,,,,
455,DCV,02.7825,V,,,,,,,,
456,DCV,02.7781,V,,,,,,,,
457,DCV,02.7740,V,,,,,,,,
458,DCV,02.7699,V,,,,,,,,
459,DCV,02.7656,V,,,,,,,,
460,DCV,02.7615,V,,,,,,,,
461,DCV,02.7573,V,,,,,,,,
462,DCV,02.7535,V,,,,,,,,
463,DCV,02.7495,V,,,,,,,,
464,DCV,02.7456,V,,,,,,,,
465,DCV,02.7417,V,,,,,,,,
466,DCV,02.7377,V,,,,,,,,
467,DCV,02.7339,V,,,,,,,,
468,DCV,02.7302,V,,,,,,,,
469,DCV,02.7263,V,,,,,,,,
470,DCV,02.7228,V,,,,,,,,
471,DCV,02.7191,V,,,,,,,,
472,DCV,02.7156,V,,,,,,,,
473,DCV,02.7120,V,,,,,,,,
474,DCV,02.7086,V,,,,,,,,
475,DCV,02.7050,V,,,,,,,,
476,DCV,02.7015,V,,,,,,,,
477,DCV,02.6983,V,,,,,,,,
478,DCV,02.6948,V,,,,,,,,
479,DCV,02.6916,V,,,,,,,,
480,DCV,02.6880,V,,,,,,,,
481,DCV,02.6849,V,,,,,,,,
482,DCV,02.6821,V,,,,,,,,
483,DCV,02.6791,V,,,,,,,,
484,DCV,02.6769,V,,,,,,,,
485,DCV,02.6750,V,,,,,,,,
486,DCV,02.6745,V,,,,,,,,
487,DCV,02.6735,V,,,,,,,,
488,DCV,02.6723,V,,,,,,,,
489,DCV,02.6709,V,,,,,,,,
490,DCV,02.6684,V,,,,,,,,
491,DCV,02.6658,V,,,,,,,,
492,DCV,02.6630,V,,,,,,,,
493,DCV,02.6603,V,,,,,,,,
494,DCV,02.6575,V,,,,,,,,
495,DCV,02.6548,V,,,,,,,,
496,DCV,02.6521,V,,,,,,,,
497,DCV,02.6494,V,,,,,,,,
498,DCV,02.6466,V,,,,,,,,
499,DCV,02.6440,V,,,,,,,,
500,DCV,02.6414,V,,,,,,,,
501,DCV,02.6388,V,,,,,,,,
502,DCV,02.6363,V,,,,,,,,
503,DCV,02.6338,V,,,,,,,,
504,DCV,02.6311,V,,,,,,,,
505,DCV,02.6286,V,,,,,,,,
506,DCV,02.6261,V,,,,,,,,
507,DCV,02.6236,V,,,,,,,,
508,DCV,02.6212,V,,,,,,,,
509,DCV,02.6185,V,,,,,,,,
510,DCV,02.6161,V,,,,,,,,
511,DCV,02.6135,V,,,,,,,,
512,DCV,02.6110,V,,,,,,,,
513,DCV,02.6085,V,,,,,,,,
514,DCV,02.6060,V,,,,,,,,
MAX,425,DCV,02.9207,V,
MIN,2,DCV,01.4531,V,
