START,2022/02/27,14:01:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
148,DCV,02.0925,V,,,,,,,,
149,DCV,02.0915,V,,,,,,,,
150,DCV,02.0905,V,,,,,,,,
151,DCV,02.0895,V,,,,,,,,
152,DCV,02.0885,V,,,,,,,,
153,DCV,02.0876,V,,,,,,,,
154,DCV,02.0868,V,,,,,,,,
155,DCV,02.0858,V,,,,,,,,
156,DCV,02.0849,V,,,,,,,,
157,DCV,02.0839,V,,,,,,,,
158,DCV,02.0829,V,,,,,,,,
159,DCV,02.0819,V,,,,,,,,
160,DCV,02.0810,V,,,,,,,,
161,DCV,02.0802,V,,,,,,,,
162,DCV,02.0795,V,,,,,,,,
163,DCV,02.0784,V,,,,,,,,
164,DCV,02.0776,V,,,,,,,,
165,DCV,02.0765,V,,,,,,,,
166,DCV,02.0757,V,,,,,,,,
167,DCV,02.0746,V,,,,,,,,
168,DCV,02.0739,V,,,,,,,,
169,DCV,02.0731,V,,,,,,,,
170,DCV,02.0720,V,,,,,,,,
171,DCV,02.0713,V,,,,,,,,
172,DCV,02.0703,V,,,,,,,,
173,DCV,02.0696,V,,,,,,,,
174,DCV,02.0686,V,,,,,,,,
175,DCV,02.0676,V,,,,,,,,
176,DCV,02.0670,V,,,,,,,,
177,DCV,02.0660,V,,,,,,,,
178,DCV,02.0653,V,,,,,,,,
179,DCV,02.0644,V,,,,,,,,
180,DCV,02.0637,V,,,,,,,,
181,DCV,02.0625,V,,,,,,,,
182,DCV,02.0617,V,,,,,,,,
183,DCV,02.0610,V,,,,,,,,
184,DCV,02.0600,V,,,,,,,,
185,DCV,02.0593,V,,,,,,,,
186,DCV,02.0584,V,,,,,,,,
187,DCV,02.0575,V,,,,,,,,
188,DCV,02.0568,V,,,,,,,,
189,DCV,02.0560,V,,,,,,,,
190,DCV,02.0552,V,,,,,,,,
191,DCV,02.0544,V,,,,,,,,
192,DCV,02.0535,V,,,,,,,,
193,DCV,02.0527,V,,,,,,,,
194,DCV,02.0517,V,,,,,,,,
195,DCV,02.0512,V,,,,,,,,
196,DCV,02.0502,V,,,,,,,,
197,DCV,02.0496,V,,,,,,,,
198,DCV,02.0486,V,,,,,,,,
199,DCV,02.0478,V,,,,,,,,
200,DCV,02.0471,V,,,,,,,,
201,DCV,02.0462,V,,,,,,,,
202,DCV,02.0455,V,,,,,,,,
203,DCV,02.0447,V,,,,,,,,
204,DCV,02.0441,V,,,,,,,,
205,DCV,02.0433,V,,,,,,,,
206,DCV,02.0423,V,,,,,,,,
207,DCV,02.0415,V,,,,,,,,
208,DCV,02.0410,V,,,,,,,,
209,DCV,02.0401,V,,,,,,,,
210,DCV,02.0394,V,,,,,,,,
211,DCV,02.0384,V,,,,,,,,
212,DCV,02.0378,V,,,,,,,,
213,DCV,02.0370,V,,,,,,,,
214,DCV,02.0363,V,,,,,,,,
215,DCV,02.0355,V,,,,,,,,
216,DCV,02.0346,V,,,,,,,,
217,DCV,02.0339,V,,,,,,,,
218,DCV,02.0333,V,,,,,,,,
219,DCV,02.0325,V,,,,,,,,
220,DCV,02.0317,V,,,,,,,,
221,DCV,02.0310,V,,,,,,,,
222,DCV,02.0303,V,,,,,,,,
223,DCV,02.0295,V,,,,,,,,
224,DCV,02.0287,V,,,,,,,,
225,DCV,02.0279,V,,,,,,,,
226,DCV,02.0273,V,,,,,,,,
227,DCV,02.0266,V,,,,,,,,
228,DCV,02.0258,V,,,,,,,,
229,DCV,02.0251,V,,,,,,,,
230,DCV,02.0244,V,,,,,,,,
231,DCV,02.0236,V,,,,,,,,
232,DCV,02.0228,V,,,,,,,,
233,DCV,02.0222,V,,,,,,,,
234,DCV,02.0216,V,,,,,,,,
235,DCV,02.0207,V,,,,,,,,
236,DCV,02.0201,V,,,,,,,,
237,DCV,02.0194,V,,,,,,,,
238,DCV,02.0187,V,,,,,,,,
239,DCV,02.0180,V,,,,,,,,
240,DCV,02.0172,V,,,,,,,,
241,DCV,02.0164,V,,,,,,,,
242,DCV,02.0159,V,,,,,,,,
243,DCV,02.0151,V,,,,,,,,
244,DCV,02.0144,V,,,,,,,,
245,DCV,02.0138,V,,,,,,,,
