START,2022/02/25,11:26:21,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
297,DCV,01.9384,V,,,,,,,,
298,DCV,01.9377,V,,,,,,,,
299,DCV,01.9371,V,,,,,,,,
300,DCV,01.9363,V,,,,,,,,
301,DCV,01.9358,V,,,,,,,,
302,DCV,01.9350,V,,,,,,,,
303,DCV,01.9345,V,,,,,,,,
304,DCV,01.9339,V,,,,,,,,
305,DCV,01.9333,V,,,,,,,,
306,DCV,01.9327,V,,,,,,,,
307,DCV,01.9319,V,,,,,,,,
308,DCV,01.9314,V,,,,,,,,
309,DCV,01.9308,V,,,,,,,,
310,DCV,01.9302,V,,,,,,,,
311,DCV,01.9295,V,,,,,,,,
312,DCV,01.9288,V,,,,,,,,
313,DCV,01.9284,V,,,,,,,,
314,DCV,01.9278,V,,,,,,,,
315,DCV,01.9268,V,,,,,,,,
316,DCV,01.9263,V,,,,,,,,
317,DCV,01.9258,V,,,,,,,,
318,DCV,01.9251,V,,,,,,,,
319,DCV,01.9246,V,,,,,,,,
320,DCV,01.9237,V,,,,,,,,
321,DCV,01.9232,V,,,,,,,,
322,DCV,01.9227,V,,,,,,,,
323,DCV,01.9222,V,,,,,,,,
324,DCV,01.9215,V,,,,,,,,
325,DCV,01.9211,V,,,,,,,,
326,DCV,01.9204,V,,,,,,,,
327,DCV,01.9197,V,,,,,,,,
328,DCV,01.9189,V,,,,,,,,
329,DCV,01.9186,V,,,,,,,,
330,DCV,01.9181,V,,,,,,,,
331,DCV,01.9174,V,,,,,,,,
332,DCV,01.9168,V,,,,,,,,
333,DCV,01.9161,V,,,,,,,,
334,DCV,01.9155,V,,,,,,,,
335,DCV,01.9148,V,,,,,,,,
336,DCV,01.9144,V,,,,,,,,
337,DCV,01.9136,V,,,,,,,,
338,DCV,01.9132,V,,,,,,,,
339,DCV,01.9127,V,,,,,,,,
340,DCV,01.9120,V,,,,,,,,
341,DCV,01.9114,V,,,,,,,,
342,DCV,01.9108,V,,,,,,,,
343,DCV,01.9104,V,,,,,,,,
344,DCV,01.9097,V,,,,,,,,
345,DCV,01.9091,V,,,,,,,,
346,DCV,01.9086,V,,,,,,,,
347,DCV,01.9081,V,,,,,,,,
348,DCV,01.9074,V,,,,,,,,
349,DCV,01.9070,V,,,,,,,,
350,DCV,01.9064,V,,,,,,,,
351,DCV,01.9057,V,,,,,,,,
352,DCV,01.9053,V,,,,,,,,
353,DCV,01.9046,V,,,,,,,,
354,DCV,01.9040,V,,,,,,,,
355,DCV,01.9034,V,,,,,,,,
356,DCV,01.9030,V,,,,,,,,
357,DCV,01.9022,V,,,,,,,,
358,DCV,01.9018,V,,,,,,,,
359,DCV,01.9011,V,,,,,,,,
360,DCV,01.9005,V,,,,,,,,
361,DCV,01.9000,V,,,,,,,,
362,DCV,01.8994,V,,,,,,,,
363,DCV,01.8990,V,,,,,,,,
364,DCV,01.8982,V,,,,,,,,
365,DCV,01.8979,V,,,,,,,,
366,DCV,01.8971,V,,,,,,,,
367,DCV,01.8967,V,,,,,,,,
368,DCV,01.8960,V,,,,,,,,
369,DCV,01.8957,V,,,,,,,,
370,DCV,01.8950,V,,,,,,,,
371,DCV,01.8944,V,,,,,,,,
372,DCV,01.8939,V,,,,,,,,
373,DCV,01.8935,V,,,,,,,,
374,DCV,01.8930,V,,,,,,,,
375,DCV,01.8923,V,,,,,,,,
376,DCV,01.8919,V,,,,,,,,
377,DCV,01.8912,V,,,,,,,,
378,DCV,01.8908,V,,,,,,,,
379,DCV,01.8899,V,,,,,,,,
380,DCV,01.8897,V,,,,,,,,
381,DCV,01.8891,V,,,,,,,,
382,DCV,01.8884,V,,,,,,,,
383,DCV,01.8879,V,,,,,,,,
384,DCV,01.8872,V,,,,,,,,
385,DCV,01.8869,V,,,,,,,,
386,DCV,01.8862,V,,,,,,,,
387,DCV,01.8858,V,,,,,,,,
388,DCV,01.8854,V,,,,,,,,
389,DCV,01.8846,V,,,,,,,,
390,DCV,01.8842,V,,,,,,,,
391,DCV,01.8836,V,,,,,,,,
392,DCV,01.8832,V,,,,,,,,
393,DCV,01.8826,V,,,,,,,,
394,DCV,01.8821,V,,,,,,,,
395,DCV,01.8816,V,,,,,,,,
396,DCV,01.8809,V,,,,,,,,
397,DCV,01.8805,V,,,,,,,,
398,DCV,01.8799,V,,,,,,,,
399,DCV,01.8795,V,,,,,,,,
400,DCV,01.8789,V,,,,,,,,
401,DCV,01.8785,V,,,,,,,,
402,DCV,01.8779,V,,,,,,,,
403,DCV,01.8774,V,,,,,,,,
404,DCV,01.8770,V,,,,,,,,
405,DCV,01.8765,V,,,,,,,,
406,DCV,01.8757,V,,,,,,,,
407,DCV,01.8754,V,,,,,,,,
408,DCV,01.8747,V,,,,,,,,
409,DCV,01.8744,V,,,,,,,,
410,DCV,01.8737,V,,,,,,,,
411,DCV,01.8733,V,,,,,,,,
412,DCV,01.8728,V,,,,,,,,
413,DCV,01.8723,V,,,,,,,,
414,DCV,01.8716,V,,,,,,,,
415,DCV,01.8713,V,,,,,,,,
416,DCV,01.8707,V,,,,,,,,
417,DCV,01.8703,V,,,,,,,,
418,DCV,01.8697,V,,,,,,,,
419,DCV,01.8693,V,,,,,,,,
420,DCV,01.8687,V,,,,,,,,
421,DCV,01.8682,V,,,,,,,,
422,DCV,01.8677,V,,,,,,,,
423,DCV,01.8672,V,,,,,,,,
