START,2022/04/10,08:50:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
148,DCV,02.5368,V,,,,,,,,
149,DCV,02.5375,V,,,,,,,,
150,DCV,02.5381,V,,,,,,,,
151,DCV,02.5386,V,,,,,,,,
152,DCV,02.5390,V,,,,,,,,
153,DCV,02.5392,V,,,,,,,,
154,DCV,02.5396,V,,,,,,,,
155,DCV,02.5398,V,,,,,,,,
156,DCV,02.5399,V,,,,,,,,
157,DCV,02.5402,V,,,,,,,,
158,DCV,02.5402,V,,,,,,,,
159,DCV,02.5401,V,,,,,,,,
160,DCV,02.5394,V,,,,,,,,
161,DCV,02.5391,V,,,,,,,,
162,DCV,02.5393,V,,,,,,,,
163,DCV,02.5393,V,,,,,,,,
164,DCV,02.5393,V,,,,,,,,
165,DCV,02.5392,V,,,,,,,,
166,DCV,02.5390,V,,,,,,,,
167,DCV,02.5392,V,,,,,,,,
168,DCV,02.5392,V,,,,,,,,
169,DCV,02.5395,V,,,,,,,,
170,DCV,02.5392,V,,,,,,,,
171,DCV,02.5392,V,,,,,,,,
172,DCV,02.5390,V,,,,,,,,
173,DCV,02.5392,V,,,,,,,,
174,DCV,02.5393,V,,,,,,,,
175,DCV,02.5394,V,,,,,,,,
176,DCV,02.5392,V,,,,,,,,
177,DCV,02.5390,V,,,,,,,,
178,DCV,02.5389,V,,,,,,,,
179,DCV,02.5387,V,,,,,,,,
180,DCV,02.5385,V,,,,,,,,
181,DCV,02.5384,V,,,,,,,,
182,DCV,02.5383,V,,,,,,,,
183,DCV,02.5380,V,,,,,,,,
184,DCV,02.5378,V,,,,,,,,
185,DCV,02.5376,V,,,,,,,,
186,DCV,02.5374,V,,,,,,,,
187,DCV,02.5371,V,,,,,,,,
188,DCV,02.5366,V,,,,,,,,
189,DCV,02.5362,V,,,,,,,,
190,DCV,02.5357,V,,,,,,,,
191,DCV,02.5352,V,,,,,,,,
192,DCV,02.5348,V,,,,,,,,
193,DCV,02.5344,V,,,,,,,,
194,DCV,02.5340,V,,,,,,,,
195,DCV,02.5336,V,,,,,,,,
196,DCV,02.5334,V,,,,,,,,
197,DCV,02.5328,V,,,,,,,,
198,DCV,02.5325,V,,,,,,,,
199,DCV,02.5321,V,,,,,,,,
200,DCV,02.5318,V,,,,,,,,
201,DCV,02.5314,V,,,,,,,,
202,DCV,02.5312,V,,,,,,,,
203,DCV,02.5307,V,,,,,,,,
204,DCV,02.5303,V,,,,,,,,
205,DCV,02.5299,V,,,,,,,,
206,DCV,02.5294,V,,,,,,,,
207,DCV,02.5292,V,,,,,,,,
208,DCV,02.5288,V,,,,,,,,
209,DCV,02.5284,V,,,,,,,,
210,DCV,02.5280,V,,,,,,,,
211,DCV,02.5277,V,,,,,,,,
212,DCV,02.5274,V,,,,,,,,
213,DCV,02.5270,V,,,,,,,,
214,DCV,02.5267,V,,,,,,,,
215,DCV,02.5265,V,,,,,,,,
216,DCV,02.5261,V,,,,,,,,
217,DCV,02.5258,V,,,,,,,,
218,DCV,02.5255,V,,,,,,,,
219,DCV,02.5253,V,,,,,,,,
220,DCV,02.5250,V,,,,,,,,
221,DCV,02.5247,V,,,,,,,,
222,DCV,02.5243,V,,,,,,,,
223,DCV,02.5240,V,,,,,,,,
224,DCV,02.5237,V,,,,,,,,
225,DCV,02.5234,V,,,,,,,,
226,DCV,02.5231,V,,,,,,,,
227,DCV,02.5227,V,,,,,,,,
228,DCV,02.5223,V,,,,,,,,
229,DCV,02.5219,V,,,,,,,,
230,DCV,02.5214,V,,,,,,,,
231,DCV,02.5211,V,,,,,,,,
232,DCV,02.5206,V,,,,,,,,
233,DCV,02.5202,V,,,,,,,,
234,DCV,02.5200,V,,,,,,,,
235,DCV,02.5196,V,,,,,,,,
236,DCV,02.5193,V,,,,,,,,
237,DCV,02.5182,V,,,,,,,,
238,DCV,02.5163,V,,,,,,,,
239,DCV,02.5143,V,,,,,,,,
240,DCV,02.5127,V,,,,,,,,
241,DCV,02.5112,V,,,,,,,,
242,DCV,02.5098,V,,,,,,,,
243,DCV,02.5097,V,,,,,,,,
244,DCV,02.5089,V,,,,,,,,
245,DCV,02.5085,V,,,,,,,,
246,DCV,02.5075,V,,,,,,,,
247,DCV,02.5069,V,,,,,,,,
248,DCV,02.5069,V,,,,,,,,
249,DCV,02.5055,V,,,,,,,,
250,DCV,02.5058,V,,,,,,,,
251,DCV,02.5071,V,,,,,,,,
252,DCV,02.5069,V,,,,,,,,
253,DCV,02.5057,V,,,,,,,,
254,DCV,02.5038,V,,,,,,,,
255,DCV,02.5022,V,,,,,,,,
256,DCV,02.5006,V,,,,,,,,
257,DCV,02.4990,V,,,,,,,,
258,DCV,02.4977,V,,,,,,,,
259,DCV,02.4969,V,,,,,,,,
260,DCV,02.4971,V,,,,,,,,
261,DCV,02.4991,V,,,,,,,,
262,DCV,02.5011,V,,,,,,,,
263,DCV,02.5029,V,,,,,,,,
264,DCV,02.5043,V,,,,,,,,
265,DCV,02.5055,V,,,,,,,,
266,DCV,02.5056,V,,,,,,,,
267,DCV,02.5057,V,,,,,,,,
268,DCV,02.5060,V,,,,,,,,
269,DCV,02.5055,V,,,,,,,,
270,DCV,02.5060,V,,,,,,,,
271,DCV,02.5067,V,,,,,,,,
272,DCV,02.5073,V,,,,,,,,
273,DCV,02.5075,V,,,,,,,,
274,DCV,02.5064,V,,,,,,,,
275,DCV,02.5045,V,,,,,,,,
276,DCV,02.5026,V,,,,,,,,
277,DCV,02.5008,V,,,,,,,,
278,DCV,02.4998,V,,,,,,,,
279,DCV,02.4992,V,,,,,,,,
280,DCV,02.4998,V,,,,,,,,
281,DCV,02.5015,V,,,,,,,,
282,DCV,02.5021,V,,,,,,,,
283,DCV,02.5008,V,,,,,,,,
284,DCV,02.5004,V,,,,,,,,
285,DCV,02.5022,V,,,,,,,,
286,DCV,02.5036,V,,,,,,,,
287,DCV,02.5047,V,,,,,,,,
288,DCV,02.5059,V,,,,,,,,
289,DCV,02.5065,V,,,,,,,,
290,DCV,02.5064,V,,,,,,,,
291,DCV,02.5054,V,,,,,,,,
292,DCV,02.5038,V,,,,,,,,
293,DCV,02.5020,V,,,,,,,,
294,DCV,02.5014,V,,,,,,,,
295,DCV,02.5027,V,,,,,,,,
296,DCV,02.5039,V,,,,,,,,
297,DCV,02.5052,V,,,,,,,,
298,DCV,02.5061,V,,,,,,,,
299,DCV,02.5068,V,,,,,,,,
300,DCV,02.5074,V,,,,,,,,
301,DCV,02.5080,V,,,,,,,,
302,DCV,02.5088,V,,,,,,,,
303,DCV,02.5095,V,,,,,,,,
304,DCV,02.5103,V,,,,,,,,
305,DCV,02.5106,V,,,,,,,,
306,DCV,02.5113,V,,,,,,,,
307,DCV,02.5116,V,,,,,,,,
308,DCV,02.5117,V,,,,,,,,
309,DCV,02.5113,V,,,,,,,,
310,DCV,02.5105,V,,,,,,,,
311,DCV,02.5090,V,,,,,,,,
312,DCV,02.5077,V,,,,,,,,
313,DCV,02.5068,V,,,,,,,,
