START,2022/03/01,12:59:08,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
206,DCV,02.2920,V,,,,,,,,
207,DCV,02.2919,V,,,,,,,,
208,DCV,02.2916,V,,,,,,,,
209,DCV,02.2915,V,,,,,,,,
210,DCV,02.2914,V,,,,,,,,
211,DCV,02.2911,V,,,,,,,,
212,DCV,02.2910,V,,,,,,,,
213,DCV,02.2908,V,,,,,,,,
214,DCV,02.2907,V,,,,,,,,
215,DCV,02.2906,V,,,,,,,,
216,DCV,02.2904,V,,,,,,,,
217,DCV,02.2902,V,,,,,,,,
218,DCV,02.2900,V,,,,,,,,
219,DCV,02.2900,V,,,,,,,,
220,DCV,02.2898,V,,,,,,,,
221,DCV,02.2896,V,,,,,,,,
222,DCV,02.2894,V,,,,,,,,
223,DCV,02.2893,V,,,,,,,,
224,DCV,02.2890,V,,,,,,,,
225,DCV,02.2890,V,,,,,,,,
226,DCV,02.2887,V,,,,,,,,
227,DCV,02.2886,V,,,,,,,,
228,DCV,02.2884,V,,,,,,,,
229,DCV,02.2883,V,,,,,,,,
230,DCV,02.2881,V,,,,,,,,
231,DCV,02.2880,V,,,,,,,,
232,DCV,02.2877,V,,,,,,,,
233,DCV,02.2876,V,,,,,,,,
234,DCV,02.2875,V,,,,,,,,
235,DCV,02.2873,V,,,,,,,,
236,DCV,02.2871,V,,,,,,,,
237,DCV,02.2869,V,,,,,,,,
238,DCV,02.2868,V,,,,,,,,
239,DCV,02.2867,V,,,,,,,,
240,DCV,02.2865,V,,,,,,,,
241,DCV,02.2863,V,,,,,,,,
242,DCV,02.2861,V,,,,,,,,
243,DCV,02.2861,V,,,,,,,,
244,DCV,02.2859,V,,,,,,,,
245,DCV,02.2856,V,,,,,,,,
246,DCV,02.2856,V,,,,,,,,
247,DCV,02.2852,V,,,,,,,,
248,DCV,02.2851,V,,,,,,,,
249,DCV,02.2850,V,,,,,,,,
250,DCV,02.2849,V,,,,,,,,
251,DCV,02.2847,V,,,,,,,,
252,DCV,02.2845,V,,,,,,,,
253,DCV,02.2844,V,,,,,,,,
254,DCV,02.2842,V,,,,,,,,
255,DCV,02.2840,V,,,,,,,,
256,DCV,02.2839,V,,,,,,,,
257,DCV,02.2837,V,,,,,,,,
258,DCV,02.2835,V,,,,,,,,
259,DCV,02.2834,V,,,,,,,,
260,DCV,02.2833,V,,,,,,,,
261,DCV,02.2832,V,,,,,,,,
262,DCV,02.2831,V,,,,,,,,
263,DCV,02.2828,V,,,,,,,,
264,DCV,02.2827,V,,,,,,,,
265,DCV,02.2825,V,,,,,,,,
266,DCV,02.2823,V,,,,,,,,
267,DCV,02.2822,V,,,,,,,,
268,DCV,02.2821,V,,,,,,,,
269,DCV,02.2819,V,,,,,,,,
270,DCV,02.2817,V,,,,,,,,
271,DCV,02.2817,V,,,,,,,,
272,DCV,02.2813,V,,,,,,,,
273,DCV,02.2813,V,,,,,,,,
274,DCV,02.2812,V,,,,,,,,
275,DCV,02.2810,V,,,,,,,,
276,DCV,02.2808,V,,,,,,,,
277,DCV,02.2807,V,,,,,,,,
278,DCV,02.2806,V,,,,,,,,
279,DCV,02.2803,V,,,,,,,,
280,DCV,02.2804,V,,,,,,,,
281,DCV,02.2802,V,,,,,,,,
282,DCV,02.2799,V,,,,,,,,
283,DCV,02.2797,V,,,,,,,,
284,DCV,02.2797,V,,,,,,,,
285,DCV,02.2794,V,,,,,,,,
286,DCV,02.2793,V,,,,,,,,
287,DCV,02.2792,V,,,,,,,,
288,DCV,02.2790,V,,,,,,,,
289,DCV,02.2789,V,,,,,,,,
290,DCV,02.2787,V,,,,,,,,
291,DCV,02.2785,V,,,,,,,,
292,DCV,02.2784,V,,,,,,,,
293,DCV,02.2782,V,,,,,,,,
294,DCV,02.2782,V,,,,,,,,
295,DCV,02.2780,V,,,,,,,,
296,DCV,02.2778,V,,,,,,,,
297,DCV,02.2776,V,,,,,,,,
298,DCV,02.2776,V,,,,,,,,
299,DCV,02.2773,V,,,,,,,,
300,DCV,02.2773,V,,,,,,,,
301,DCV,02.2771,V,,,,,,,,
302,DCV,02.2769,V,,,,,,,,
303,DCV,02.2769,V,,,,,,,,
304,DCV,02.2766,V,,,,,,,,
305,DCV,02.2764,V,,,,,,,,
306,DCV,02.2764,V,,,,,,,,
307,DCV,02.2761,V,,,,,,,,
308,DCV,02.2760,V,,,,,,,,
309,DCV,02.2758,V,,,,,,,,
310,DCV,02.2757,V,,,,,,,,
311,DCV,02.2755,V,,,,,,,,
312,DCV,02.2753,V,,,,,,,,
313,DCV,02.2753,V,,,,,,,,
314,DCV,02.2751,V,,,,,,,,
315,DCV,02.2749,V,,,,,,,,
316,DCV,02.2748,V,,,,,,,,
317,DCV,02.2746,V,,,,,,,,
