START,2023/04/10,08:31:59,,,,,,,,,
ID,170800000,,,,,,,,,,
INTERVAL,10,sec,,,,,,,,,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No.,Func.,Value,Unit,Func.,Value,Unit,Func.,Value,Unit,,Seconds
282,DCV,2.1615,V,,,,,,,,2820
283,DCV,2.1616,V,,,,,,,,2830
284,DCV,2.1615,V,,,,,,,,2840
285,DCV,2.1616,V,,,,,,,,2850
286,DCV,2.1619,V,,,,,,,,2860
287,DCV,2.1618,V,,,,,,,,2870
288,DCV,2.162,V,,,,,,,,2880
289,DCV,2.1622,V,,,,,,,,2890
290,DCV,2.1619,V,,,,,,,,2900
291,DCV,2.1619,V,,,,,,,,2910
292,DCV,2.1618,V,,,,,,,,2920
293,DCV,2.1619,V,,,,,,,,2930
294,DCV,2.1621,V,,,,,,,,2940
295,DCV,2.1624,V,,,,,,,,2950
296,DCV,2.1631,V,,,,,,,,2960
297,DCV,2.1636,V,,,,,,,,2970
298,DCV,2.1638,V,,,,,,,,2980
299,DCV,2.164,V,,,,,,,,2990
300,DCV,2.164,V,,,,,,,,3000
301,DCV,2.1645,V,,,,,,,,3010
302,DCV,2.1652,V,,,,,,,,3020
303,DCV,2.1656,V,,,,,,,,3030
304,DCV,2.1658,V,,,,,,,,3040
305,DCV,2.1658,V,,,,,,,,3050
306,DCV,2.1657,V,,,,,,,,3060
307,DCV,2.1656,V,,,,,,,,3070
308,DCV,2.1654,V,,,,,,,,3080
309,DCV,2.1654,V,,,,,,,,3090
310,DCV,2.1655,V,,,,,,,,3100
311,DCV,2.1655,V,,,,,,,,3110
312,DCV,2.1654,V,,,,,,,,3120
313,DCV,2.1655,V,,,,,,,,3130
314,DCV,2.1655,V,,,,,,,,3140
315,DCV,2.1654,V,,,,,,,,3150
316,DCV,2.1653,V,,,,,,,,3160
317,DCV,2.1664,V,,,,,,,,3170
318,DCV,2.167,V,,,,,,,,3180
319,DCV,2.1673,V,,,,,,,,3190
320,DCV,2.1674,V,,,,,,,,3200
321,DCV,2.1676,V,,,,,,,,3210
322,DCV,2.1677,V,,,,,,,,3220
323,DCV,2.1677,V,,,,,,,,3230
324,DCV,2.1683,V,,,,,,,,3240
325,DCV,2.1685,V,,,,,,,,3250
326,DCV,2.1684,V,,,,,,,,3260
327,DCV,2.1684,V,,,,,,,,3270
328,DCV,2.1685,V,,,,,,,,3280
329,DCV,2.1684,V,,,,,,,,3290
330,DCV,2.1682,V,,,,,,,,3300
331,DCV,2.1685,V,,,,,,,,3310
332,DCV,2.1687,V,,,,,,,,3320
333,DCV,2.1687,V,,,,,,,,3330
334,DCV,2.1685,V,,,,,,,,3340
335,DCV,2.1683,V,,,,,,,,3350
336,DCV,2.1683,V,,,,,,,,3360
337,DCV,2.1682,V,,,,,,,,3370
338,DCV,2.168,V,,,,,,,,3380
339,DCV,2.1682,V,,,,,,,,3390
340,DCV,2.1686,V,,,,,,,,3400
341,DCV,2.1688,V,,,,,,,,3410
342,DCV,2.169,V,,,,,,,,3420
343,DCV,2.169,V,,,,,,,,3430
344,DCV,2.1689,V,,,,,,,,3440
345,DCV,2.1688,V,,,,,,,,3450
346,DCV,2.1688,V,,,,,,,,3460
347,DCV,2.1689,V,,,,,,,,3470
348,DCV,2.1693,V,,,,,,,,3480
349,DCV,2.1693,V,,,,,,,,3490
350,DCV,2.1691,V,,,,,,,,3500
351,DCV,2.1694,V,,,,,,,,3510
352,DCV,2.1693,V,,,,,,,,3520
353,DCV,2.1696,V,,,,,,,,3530
354,DCV,2.1695,V,,,,,,,,3540
355,DCV,2.1695,V,,,,,,,,3550
356,DCV,2.1693,V,,,,,,,,3560
357,DCV,2.1693,V,,,,,,,,3570
358,DCV,2.1692,V,,,,,,,,3580
359,DCV,2.1691,V,,,,,,,,3590
360,DCV,2.1689,V,,,,,,,,3600
361,DCV,2.1688,V,,,,,,,,3610
362,DCV,2.169,V,,,,,,,,3620
363,DCV,2.1696,V,,,,,,,,3630
364,DCV,2.1701,V,,,,,,,,3640
365,DCV,2.1701,V,,,,,,,,3650
366,DCV,2.1701,V,,,,,,,,3660
367,DCV,2.1699,V,,,,,,,,3670
368,DCV,2.1698,V,,,,,,,,3680
369,DCV,2.1696,V,,,,,,,,3690
370,DCV,2.1695,V,,,,,,,,3700
371,DCV,2.1694,V,,,,,,,,3710
372,DCV,2.1695,V,,,,,,,,3720
373,DCV,2.1694,V,,,,,,,,3730
374,DCV,2.1692,V,,,,,,,,3740
375,DCV,2.1692,V,,,,,,,,3750
376,DCV,2.169,V,,,,,,,,3760
377,DCV,2.1689,V,,,,,,,,3770
378,DCV,2.1688,V,,,,,,,,3780
379,DCV,2.1688,V,,,,,,,,3790
380,DCV,2.1686,V,,,,,,,,3800
381,DCV,2.1684,V,,,,,,,,3810
382,DCV,2.1683,V,,,,,,,,3820
383,DCV,2.1683,V,,,,,,,,3830
384,DCV,2.1681,V,,,,,,,,3840
385,DCV,2.168,V,,,,,,,,3850
386,DCV,2.168,V,,,,,,,,3860
387,DCV,2.1678,V,,,,,,,,3870
388,DCV,2.1676,V,,,,,,,,3880
389,DCV,2.1676,V,,,,,,,,3890
390,DCV,2.1676,V,,,,,,,,3900
391,DCV,2.1675,V,,,,,,,,3910
392,DCV,2.1675,V,,,,,,,,3920
393,DCV,2.1673,V,,,,,,,,3930
394,DCV,2.1674,V,,,,,,,,3940
395,DCV,2.1674,V,,,,,,,,3950
396,DCV,2.1674,V,,,,,,,,3960
397,DCV,2.1674,V,,,,,,,,3970
398,DCV,2.1672,V,,,,,,,,3980
399,DCV,2.167,V,,,,,,,,3990
400,DCV,2.1669,V,,,,,,,,4000
401,DCV,2.1667,V,,,,,,,,4010
402,DCV,2.1666,V,,,,,,,,4020
403,DCV,2.1665,V,,,,,,,,4030
404,DCV,2.1664,V,,,,,,,,4040
405,DCV,2.1668,V,,,,,,,,4050
406,DCV,2.1672,V,,,,,,,,4060
407,DCV,2.1672,V,,,,,,,,4070
408,DCV,2.1673,V,,,,,,,,4080
409,DCV,2.1671,V,,,,,,,,4090
410,DCV,2.1672,V,,,,,,,,4100
411,DCV,2.1677,V,,,,,,,,4110
412,DCV,2.168,V,,,,,,,,4120
413,DCV,2.1682,V,,,,,,,,4130
414,DCV,2.1682,V,,,,,,,,4140
415,DCV,2.1681,V,,,,,,,,4150
416,DCV,2.168,V,,,,,,,,4160
417,DCV,2.168,V,,,,,,,,4170
418,DCV,2.1677,V,,,,,,,,4180
419,DCV,2.1676,V,,,,,,,,4190
420,DCV,2.1674,V,,,,,,,,4200
421,DCV,2.1673,V,,,,,,,,4210
422,DCV,2.1672,V,,,,,,,,4220
423,DCV,2.1672,V,,,,,,,,4230
424,DCV,2.167,V,,,,,,,,4240
425,DCV,2.1669,V,,,,,,,,4250
426,DCV,2.1668,V,,,,,,,,4260
427,DCV,2.1668,V,,,,,,,,4270
428,DCV,2.1667,V,,,,,,,,4280
429,DCV,2.1665,V,,,,,,,,4290
430,DCV,2.1665,V,,,,,,,,4300
431,DCV,2.1664,V,,,,,,,,4310
432,DCV,2.1663,V,,,,,,,,4320
433,DCV,2.1662,V,,,,,,,,4330
434,DCV,2.1661,V,,,,,,,,4340
435,DCV,2.1659,V,,,,,,,,4350
436,DCV,2.1658,V,,,,,,,,4360
437,DCV,2.1656,V,,,,,,,,4370
438,DCV,2.1655,V,,,,,,,,4380
439,DCV,2.1656,V,,,,,,,,4390
440,DCV,2.1656,V,,,,,,,,4400
441,DCV,2.1655,V,,,,,,,,4410
442,DCV,2.1654,V,,,,,,,,4420
443,DCV,2.1652,V,,,,,,,,4430
444,DCV,2.1651,V,,,,,,,,4440
445,DCV,2.1649,V,,,,,,,,4450
446,DCV,2.1648,V,,,,,,,,4460
447,DCV,2.1647,V,,,,,,,,4470
448,DCV,2.1649,V,,,,,,,,4480
449,DCV,2.1648,V,,,,,,,,4490
450,DCV,2.1646,V,,,,,,,,4500
451,DCV,2.1645,V,,,,,,,,4510
452,DCV,2.1645,V,,,,,,,,4520
453,DCV,2.1644,V,,,,,,,,4530
454,DCV,2.1642,V,,,,,,,,4540
455,DCV,2.1643,V,,,,,,,,4550
456,DCV,2.1641,V,,,,,,,,4560
457,DCV,2.164,V,,,,,,,,4570
458,DCV,2.1639,V,,,,,,,,4580
459,DCV,2.1637,V,,,,,,,,4590
460,DCV,2.1636,V,,,,,,,,4600
461,DCV,2.1636,V,,,,,,,,4610
462,DCV,2.1637,V,,,,,,,,4620
463,DCV,2.1635,V,,,,,,,,4630
464,DCV,2.1634,V,,,,,,,,4640
465,DCV,2.1633,V,,,,,,,,4650
466,DCV,2.1631,V,,,,,,,,4660
467,DCV,2.1631,V,,,,,,,,4670
468,DCV,2.1629,V,,,,,,,,4680
469,DCV,2.1627,V,,,,,,,,4690
470,DCV,2.1621,V,,,,,,,,4700
471,DCV,2.1619,V,,,,,,,,4710
472,DCV,2.1616,V,,,,,,,,4720
473,DCV,2.1612,V,,,,,,,,4730
474,DCV,2.1609,V,,,,,,,,4740
475,DCV,2.1605,V,,,,,,,,4750
476,DCV,2.1602,V,,,,,,,,4760
477,DCV,2.1598,V,,,,,,,,4770
478,DCV,2.1596,V,,,,,,,,4780
479,DCV,2.1592,V,,,,,,,,4790
480,DCV,2.1589,V,,,,,,,,4800
481,DCV,2.1586,V,,,,,,,,4810
482,DCV,2.1583,V,,,,,,,,4820
483,DCV,2.158,V,,,,,,,,4830
484,DCV,2.1577,V,,,,,,,,4840
485,DCV,2.1574,V,,,,,,,,4850
486,DCV,2.1572,V,,,,,,,,4860
487,DCV,2.1569,V,,,,,,,,4870
488,DCV,2.1566,V,,,,,,,,4880
489,DCV,2.1564,V,,,,,,,,4890
490,DCV,2.1561,V,,,,,,,,4900
491,DCV,2.1559,V,,,,,,,,4910
492,DCV,2.1556,V,,,,,,,,4920
493,DCV,2.1554,V,,,,,,,,4930
494,DCV,2.1551,V,,,,,,,,4940
495,DCV,2.1549,V,,,,,,,,4950
496,DCV,2.1546,V,,,,,,,,4960
497,DCV,2.1543,V,,,,,,,,4970
498,DCV,2.1543,V,,,,,,,,4980
499,DCV,2.1539,V,,,,,,,,4990
500,DCV,2.1537,V,,,,,,,,5000
501,DCV,2.1534,V,,,,,,,,5010
502,DCV,2.1532,V,,,,,,,,5020
503,DCV,2.1529,V,,,,,,,,5030
504,DCV,2.1525,V,,,,,,,,5040
505,DCV,2.1525,V,,,,,,,,5050
506,DCV,2.1522,V,,,,,,,,5060
507,DCV,2.1522,V,,,,,,,,5070
508,DCV,2.152,V,,,,,,,,5080
509,DCV,2.1517,V,,,,,,,,5090
510,DCV,2.1515,V,,,,,,,,5100
511,DCV,2.1513,V,,,,,,,,5110
512,DCV,2.151,V,,,,,,,,5120
513,DCV,2.151,V,,,,,,,,5130
514,DCV,2.1507,V,,,,,,,,5140
515,DCV,2.1505,V,,,,,,,,5150
516,DCV,2.1502,V,,,,,,,,5160
517,DCV,2.1501,V,,,,,,,,5170
518,DCV,2.1499,V,,,,,,,,5180
519,DCV,2.1497,V,,,,,,,,5190
520,DCV,2.1496,V,,,,,,,,5200
521,DCV,2.1494,V,,,,,,,,5210
522,DCV,2.1493,V,,,,,,,,5220
523,DCV,2.149,V,,,,,,,,5230
524,DCV,2.1489,V,,,,,,,,5240
525,DCV,2.1486,V,,,,,,,,5250
526,DCV,2.1485,V,,,,,,,,5260
527,DCV,2.1483,V,,,,,,,,5270
528,DCV,2.1482,V,,,,,,,,5280
529,DCV,2.1479,V,,,,,,,,5290
530,DCV,2.1479,V,,,,,,,,5300
531,DCV,2.1477,V,,,,,,,,5310
532,DCV,2.1474,V,,,,,,,,5320
533,DCV,2.1473,V,,,,,,,,5330
534,DCV,2.1471,V,,,,,,,,5340
535,DCV,2.1471,V,,,,,,,,5350
536,DCV,2.1468,V,,,,,,,,5360
537,DCV,2.1466,V,,,,,,,,5370
538,DCV,2.1465,V,,,,,,,,5380
539,DCV,2.1464,V,,,,,,,,5390
540,DCV,2.1462,V,,,,,,,,5400
541,DCV,2.1461,V,,,,,,,,5410
542,DCV,2.1459,V,,,,,,,,5420
543,DCV,2.1457,V,,,,,,,,5430
544,DCV,2.1456,V,,,,,,,,5440
545,DCV,2.1454,V,,,,,,,,5450
546,DCV,2.1454,V,,,,,,,,5460
547,DCV,2.1451,V,,,,,,,,5470
548,DCV,2.145,V,,,,,,,,5480
549,DCV,2.1448,V,,,,,,,,5490
550,DCV,2.1448,V,,,,,,,,5500
551,DCV,2.1446,V,,,,,,,,5510
552,DCV,2.1444,V,,,,,,,,5520
553,DCV,2.1443,V,,,,,,,,5530
554,DCV,2.1441,V,,,,,,,,5540
555,DCV,2.144,V,,,,,,,,5550
556,DCV,2.1438,V,,,,,,,,5560
557,DCV,2.1437,V,,,,,,,,5570
558,DCV,2.1436,V,,,,,,,,5580
559,DCV,2.1436,V,,,,,,,,5590
560,DCV,2.1434,V,,,,,,,,5600
561,DCV,2.1433,V,,,,,,,,5610
562,DCV,2.143,V,,,,,,,,5620
563,DCV,2.143,V,,,,,,,,5630
564,DCV,2.1428,V,,,,,,,,5640
565,DCV,2.1427,V,,,,,,,,5650
566,DCV,2.1425,V,,,,,,,,5660
567,DCV,2.1424,V,,,,,,,,5670
568,DCV,2.1423,V,,,,,,,,5680
569,DCV,2.1421,V,,,,,,,,5690
570,DCV,2.142,V,,,,,,,,5700
571,DCV,2.1419,V,,,,,,,,5710
572,DCV,2.1418,V,,,,,,,,5720
573,DCV,2.1417,V,,,,,,,,5730
574,DCV,2.1415,V,,,,,,,,5740
575,DCV,2.1414,V,,,,,,,,5750
576,DCV,2.1414,V,,,,,,,,5760
577,DCV,2.1412,V,,,,,,,,5770
578,DCV,2.141,V,,,,,,,,5780
579,DCV,2.141,V,,,,,,,,5790
580,DCV,2.1408,V,,,,,,,,5800
581,DCV,2.1407,V,,,,,,,,5810
582,DCV,2.1406,V,,,,,,,,5820
583,DCV,2.1405,V,,,,,,,,5830
584,DCV,2.1405,V,,,,,,,,5840
585,DCV,2.1402,V,,,,,,,,5850
586,DCV,2.1401,V,,,,,,,,5860
587,DCV,2.14,V,,,,,,,,5870
588,DCV,2.1398,V,,,,,,,,5880
589,DCV,2.1397,V,,,,,,,,5890
590,DCV,2.1396,V,,,,,,,,5900
591,DCV,2.1395,V,,,,,,,,5910
592,DCV,2.1394,V,,,,,,,,5920
593,DCV,2.1393,V,,,,,,,,5930
594,DCV,2.1391,V,,,,,,,,5940
595,DCV,2.139,V,,,,,,,,5950
596,DCV,2.139,V,,,,,,,,5960
597,DCV,2.1388,V,,,,,,,,5970
598,DCV,2.1387,V,,,,,,,,5980
